Virginia,2000.0,23.195
Virginia,2001.0,24.48
Virginia,2002.0,25.461
Virginia,2003.0,24.71
Virginia,2004.0,24.295
Virginia,2005.0,25.592
Virginia,2006.0,25.25
Virginia,2007.0,25.914
Virginia,2008.0,24.278000000000002
Virginia,2009.0,24.491999999999997
Virginia,2010.0,25.965999999999998
Virginia,2011.0,26.081
Virginia,2012.0,26.479
Washington,1998.0,20.35
Washington,1999.0,18.517
Washington,2000.0,17.559
Washington,2001.0,18.76
Washington,2002.0,19.015
Washington,2003.0,19.872
Washington,2004.0,19.683
Washington,2005.0,18.709
Washington,2006.0,19.816
Washington,2007.0,20.208
Washington,2008.0,18.132
Washington,2009.0,19.764
Washington,2010.0,17.986
Washington,2011.0,18.366
Washington,2012.0,19.105999999999998
West Virginia,1998.0,22.848000000000003
West Virginia,1999.0,24.959
West Virginia,2000.0,21.747
West Virginia,2001.0,23.221999999999998
West Virginia,2002.0,24.084
West Virginia,2003.0,23.17
West Virginia,2004.0,22.509
West Virginia,2005.0,24.184
West Virginia,2006.0,23.601
West Virginia,2007.0,24.545
West Virginia,2008.0,22.513
West Virginia,2009.0,22.565
West Virginia,2010.0,24.226999999999997
West Virginia,2011.0,24.79
West Virginia,2012.0,24.982
Wisconsin,1998.0,21.109
Wisconsin,1999.0,22.834
Wisconsin,2000.0,20.191
Wisconsin,2001.0,21.439
Wisconsin,2002.0,23.018
Wisconsin,2003.0,21.578000000000003
Wisconsin,2004.0,19.721
Wisconsin,2005.0,21.808000000000003
Wisconsin,2006.0,22.96
Wisconsin,2007.0,21.066
Wisconsin,2008.0,20.857
Wisconsin,2009.0,18.71
Wisconsin,2010.0,22.245
Wisconsin,2011.0,23.248
Wisconsin,2012.0,24.156999999999996
Wyoming,1998.0,20.151
Wyoming,1999.0,19.067
Wyoming,2000.0,20.241
Wyoming,2001.0,20.472
Wyoming,2002.0,21.162
Wyoming,2003.0,21.410999999999998
Wyoming,2004.0,18.281
Wyoming,2005.0,20.205
Wyoming,2006.0,21.396
Wyoming,2007.0,21.704
Wyoming,2008.0,19.748
Wyoming,2009.0,17.840999999999998
Wyoming,2010.0,18.698
Wyoming,2011.0,19.922
Wyoming,2012.0,21.363000000000003
